,Date,Delhi,Mumbai,Chennai,Kolkata,Mean,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Mean_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc,Type,INR_pc
675,2018-06-01,78.29,86.1,81.28,80.92,81.6475,19.56,12.26,19.49,18.95,17.38,74.54,67.11,31.46150566037736,63.11,69.89,Petrol,4.16
676,2018-05-31,78.35,86.16,81.35,80.98,81.71,19.65,12.33,19.6,19.04,17.47,76.45,67.36,32.38787421383648,67.29,74.89,Petrol,4.55
677,2018-05-29,78.43,86.24,81.43,81.06,81.79,19.78,12.44,19.71,19.15,17.59,74.51,67.84,31.79093333333334,63.04,71.67,Petrol,5.29
678,2018-05-25,77.83,85.65,80.8,80.47,81.1875,18.86,11.67,18.79,18.29,16.72,76.6,67.79,32.6585786163522,67.61,76.36,Petrol,5.21
679,2018-05-24,77.47,85.29,80.42,80.12,80.825,18.31,11.2,18.23,17.77,16.2,78.9,68.38,33.93196226415095,72.65,83.23,Petrol,6.13
680,2018-05-23,77.17,84.99,80.11,79.83,80.52499999999999,17.85,10.81,17.77,17.35,15.77,78.69,68.42,33.86144528301887,72.19,82.85,Petrol,6.19
681,2018-05-22,76.87,84.7,79.79,79.53,80.2225,17.39,10.43,17.3,16.9,15.33,80.42,68.01,34.39851698113208,75.97,85.75,Petrol,5.56
682,2018-05-21,76.57,84.4,79.47,79.24,79.92,16.94,10.04,16.83,16.48,14.9,78.34,68.14,33.572877987421386,71.42,81.29,Petrol,5.76
683,2018-05-18,75.61,83.45,78.46,78.29,78.9525,15.47,8.8,15.35,15.08,13.51,78.38,68.0,33.521006289308175,71.51,81.01,Petrol,5.54
684,2018-05-17,75.32,83.16,78.16,78.01,78.6625,15.03,8.42,14.91,14.67,13.09,80.09,67.74,34.12136226415094,75.25,84.25,Petrol,5.14
685,2018-05-16,75.1,82.94,77.93,77.79,78.44,14.69,8.14,14.57,14.35,12.77,78.19,67.8,33.34139622641509,71.09,80.04,Petrol,5.23
686,2018-05-15,74.95,82.79,77.77,77.65,78.28999999999999,14.46,7.94,14.33,14.14,12.55,78.94,68.06,33.79029182389937,72.74,82.47,Petrol,5.63
687,2018-05-14,74.8,82.65,77.61,77.5,78.14,14.23,7.76,14.1,13.92,12.34,78.17,67.53,33.200126415094346,71.05,79.28,Petrol,4.81
688,2018-05-11,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,77.37,67.34,32.76789811320755,69.3,76.95,Petrol,4.52
689,2018-05-10,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,77.59,67.26,32.82203396226416,69.78,77.24,Petrol,4.39
690,2018-05-09,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,77.6,67.26,32.826264150943395,69.8,77.26,Petrol,4.39
691,2018-05-08,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,74.16,67.09,31.291788679245283,62.28,68.98,Petrol,4.13
692,2018-05-04,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,74.75,66.86,31.432610062893083,63.57,69.74,Petrol,3.77
693,2018-05-03,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,73.45,66.62,30.77508805031447,60.72,66.19,Petrol,3.4
694,2018-05-02,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,73.14,66.67,30.6682,60.04,65.61,Petrol,3.48
695,2018-04-30,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.92,66.37,31.690631446540884,66.13,71.13,Petrol,3.01
696,2018-04-27,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.33,66.66,31.58174716981132,64.84,70.54,Petrol,3.46
697,2018-04-26,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.39,66.75,31.649575471698117,64.97,70.91,Petrol,3.6
698,2018-04-25,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,73.79,66.98,31.084617610062896,61.47,67.86,Petrol,3.96
699,2018-04-24,74.63,82.48,77.43,77.32,77.965,13.97,7.54,13.83,13.66,12.09,75.86,66.39,31.675128301886797,66.0,71.05,Petrol,3.04
700,2018-04-23,74.5,82.35,77.29,77.2,77.835,13.78,7.37,13.63,13.48,11.9,74.54,66.42,31.13803018867925,63.11,68.14,Petrol,3.09
701,2018-04-20,74.08,81.93,76.85,76.78,77.41,13.13,6.82,12.98,12.86,11.29,74.62,66.12,31.03065660377359,63.28,67.57,Petrol,2.62
702,2018-04-19,74.07,81.92,76.84,76.77,77.4,13.12,6.81,12.97,12.85,11.27,74.85,65.79,30.97095283018868,63.79,67.24,Petrol,2.11
703,2018-04-18,74.02,81.87,76.79,76.73,77.3525,13.04,6.74,12.89,12.79,11.21,73.73,65.67,30.451881132075474,61.33,64.44,Petrol,1.92
704,2018-04-17,74.02,81.87,76.79,76.73,77.3525,13.04,6.74,12.89,12.79,11.21,71.71,65.64,29.604052830188675,56.91,59.86,Petrol,1.88
705,2018-04-16,74.02,81.87,76.79,76.73,77.3525,13.04,6.74,12.89,12.79,11.21,72.05,65.5,29.68097484276729,57.66,60.28,Petrol,1.66
706,2018-04-13,73.91,81.77,76.67,76.62,77.2425,12.87,6.61,12.72,12.63,11.05,73.18,65.21,30.01300503144654,60.13,62.07,Petrol,1.21
707,2018-04-12,73.94,81.8,76.71,76.65,77.275,12.92,6.65,12.78,12.67,11.1,71.44,65.26,29.321851572327045,56.32,58.34,Petrol,1.29
708,2018-04-11,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,72.74,65.3,29.873723270440248,59.17,61.32,Petrol,1.35
709,2018-04-10,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,70.67,64.99,28.88580691823899,54.64,55.98,Petrol,0.87
710,2018-04-09,73.99,81.84,76.76,76.7,77.32249999999999,13.0,6.7,12.85,12.74,11.16,68.19,64.98,27.867837735849054,49.21,50.49,Petrol,0.85
711,2018-04-06,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,66.51,64.97,27.17707358490566,45.54,46.76,Petrol,0.84
712,2018-04-05,73.98,81.83,76.75,76.69,77.3125,12.98,6.69,12.83,12.73,11.15,66.54,64.93,27.172592452830195,45.6,46.73,Petrol,0.78
713,2018-04-04,73.95,81.8,76.72,76.66,77.2825,12.94,6.65,12.79,12.69,11.11,66.04,65.13,27.05147924528302,44.51,46.08,Petrol,1.09
714,2018-04-03,73.95,81.8,76.72,76.66,77.2825,12.94,6.65,12.79,12.69,11.11,69.02,65.01,28.2200641509434,51.03,52.39,Petrol,0.9
715,2018-03-29,73.08,80.94,75.8,75.8,76.405,11.61,5.53,11.44,11.42,9.84,69.02,65.17,28.28951823899371,51.03,52.76,Petrol,1.15
716,2018-03-28,72.9,80.77,75.61,75.63,76.2275,11.33,5.31,11.16,11.17,9.59,68.13,65.17,27.924730188679245,49.08,50.79,Petrol,1.15
717,2018-03-27,72.9,80.77,75.61,75.63,76.2275,11.33,5.31,11.16,11.17,9.59,68.63,64.97,28.043340251572324,50.18,51.43,Petrol,0.84
718,2018-03-26,72.79,80.66,75.49,75.52,76.115,11.16,5.16,10.98,11.01,9.43,68.81,64.87,28.07361446540881,50.57,51.6,Petrol,0.68
719,2018-03-23,72.3,80.17,74.98,75.04,75.6225,10.42,4.52,10.23,10.3,8.72,69.03,65.0,28.219811320754715,51.05,52.39,Petrol,0.88
720,2018-03-22,72.26,80.13,74.94,75.0,75.5825,10.35,4.47,10.17,10.25,8.66,68.98,65.1,28.24275471698113,50.94,52.51,Petrol,1.04
721,2018-03-21,72.2,80.07,74.87,74.94,75.52,10.26,4.39,10.07,10.16,8.57,68.15,65.21,27.950072327044023,49.12,50.93,Petrol,1.21
722,2018-03-20,72.2,80.07,74.87,74.94,75.52,10.26,4.39,10.07,10.16,8.57,66.0,65.2,27.06415094339623,44.42,46.15,Petrol,1.2
723,2018-03-19,72.19,80.06,74.86,74.93,75.51,10.25,4.38,10.06,10.14,8.56,64.82,65.19,26.5762,41.84,43.51,Petrol,1.18
724,2018-03-16,72.37,80.24,75.05,75.1,75.69,10.52,4.62,10.34,10.39,8.82,64.68,64.93,26.413033962264155,41.53,42.63,Petrol,0.78
725,2018-03-15,72.45,80.32,75.14,75.18,75.7725,10.64,4.72,10.47,10.51,8.94,63.67,64.95,26.008594339622643,39.32,40.45,Petrol,0.81
726,2018-03-14,72.47,80.34,75.16,75.2,75.7925,10.68,4.75,10.5,10.54,8.96,63.61,64.84,25.940077987421382,39.19,40.08,Petrol,0.64
727,2018-03-13,72.47,80.34,75.16,75.2,75.7925,10.68,4.75,10.5,10.54,8.96,64.2,64.86,26.188754716981133,40.48,41.42,Petrol,0.67
728,2018-03-12,72.45,80.32,75.14,75.18,75.7725,10.64,4.72,10.47,10.51,8.94,64.53,65.01,26.38424716981132,41.2,42.47,Petrol,0.9
729,2018-03-09,72.43,80.3,75.12,75.16,75.7525,10.61,4.69,10.44,10.48,8.91,65.19,65.2,26.732,42.65,44.35,Petrol,1.2
730,2018-03-08,72.39,80.26,75.07,75.12,75.71000000000001,10.55,4.64,10.36,10.42,8.85,63.87,65.13,26.162598113207544,39.76,41.28,Petrol,1.09
731,2018-03-07,72.39,80.26,75.07,75.12,75.71000000000001,10.55,4.64,10.36,10.42,8.85,65.09,64.89,26.564088679245284,42.43,43.45,Petrol,0.71
732,2018-03-06,72.39,80.26,75.07,75.12,75.71000000000001,10.55,4.64,10.36,10.42,8.85,65.67,64.93,26.817315094339627,43.7,44.81,Petrol,0.78
733,2018-03-05,72.32,80.19,75.0,75.06,75.6425,10.45,4.55,10.26,10.33,8.75,65.78,65.11,26.93670314465409,43.94,45.46,Petrol,1.06
734,2018-03-02,71.75,79.63,74.4,74.5,75.07,9.58,3.82,9.38,9.51,7.93,64.26,65.24,26.36680754716981,40.61,42.38,Petrol,1.26
735,2018-03-01,71.57,79.45,74.21,74.32,74.88749999999999,9.3,3.59,9.1,9.25,7.66,64.23,65.18,26.330260377358496,40.55,42.18,Petrol,1.16
736,2018-02-28,71.51,79.39,74.15,74.26,74.8275,9.21,3.51,9.01,9.16,7.58,66.08,65.19,27.0928,44.6,46.3,Petrol,1.18
737,2018-02-27,71.51,79.39,74.15,74.26,74.8275,9.21,3.51,9.01,9.16,7.58,67.59,64.88,27.58012075471698,47.9,48.93,Petrol,0.7
738,2018-02-26,71.53,79.41,74.17,74.28,74.8475,9.24,3.53,9.04,9.19,7.61,67.96,64.78,27.6883572327044,48.71,49.52,Petrol,0.54
739,2018-02-23,71.61,79.49,74.25,74.36,74.9275,9.36,3.64,9.16,9.3,7.72,67.04,64.76,27.30509685534592,46.7,47.45,Petrol,0.51
740,2018-02-22,71.7,79.58,74.35,74.45,75.02,9.5,3.75,9.31,9.44,7.85,66.12,65.08,27.063456603773588,44.68,46.14,Petrol,1.01
741,2018-02-21,71.72,79.6,74.37,74.44,75.0325,9.53,3.78,9.34,9.42,7.87,64.81,64.76,26.39682767295598,41.82,42.54,Petrol,0.51
742,2018-02-20,71.73,79.61,74.38,74.45,75.0425,9.54,3.79,9.35,9.44,7.89,64.68,64.83,26.372354716981132,41.53,42.41,Petrol,0.62
743,2018-02-19,71.92,79.8,74.58,74.63,75.2325,9.84,4.04,9.64,9.7,8.16,64.95,64.25,26.24551886792453,42.12,41.73,Petrol,-0.28
744,2018-02-16,72.52,80.39,75.21,75.22,75.83500000000001,10.75,4.81,10.57,10.57,9.02,64.3,64.22,25.970729559748424,40.7,40.24,Petrol,-0.33
745,2018-02-15,72.79,80.66,75.49,75.49,76.1075,11.16,5.16,10.98,10.97,9.42,62.86,63.91,25.2665572327044,37.55,36.44,Petrol,-0.81
746,2018-02-14,72.94,80.81,75.65,75.64,76.26,11.39,5.36,11.22,11.19,9.64,62.29,64.07,25.10012767295597,36.3,35.54,Petrol,-0.56
747,2018-02-12,73.01,80.87,75.73,75.7,76.3275,11.5,5.44,11.33,11.27,9.73,62.2,64.33,25.165572327044025,36.11,35.89,Petrol,-0.16
748,2018-02-09,73.35,81.21,76.08,76.04,76.67,12.02,5.88,11.85,11.77,10.23,63.04,64.37,25.521288050314467,37.94,37.81,Petrol,-0.09
749,2018-02-08,73.37,81.23,76.11,76.06,76.69250000000001,12.05,5.91,11.89,11.8,10.26,64.26,64.29,25.9828641509434,40.61,40.31,Petrol,-0.22
750,2018-02-07,73.38,81.24,76.12,76.07,76.7025,12.06,5.92,11.91,11.82,10.27,65.74,64.25,26.564748427672956,43.85,43.45,Petrol,-0.28
751,2018-02-06,73.38,81.24,76.12,76.07,76.7025,12.06,5.92,11.91,11.82,10.27,66.75,64.27,26.98127358490566,46.06,45.7,Petrol,-0.25
752,2018-02-05,73.31,81.17,76.04,76.0,76.63000000000001,11.96,5.83,11.79,11.72,10.17,67.69,64.1,27.288861635220123,48.12,47.36,Petrol,-0.51
753,2018-02-02,73.1,80.96,75.82,75.79,76.4175,11.64,5.55,11.47,11.41,9.86,67.45,64.06,27.17513836477988,47.59,46.75,Petrol,-0.57
754,2018-02-01,73.05,80.91,75.77,75.74,76.36749999999999,11.56,5.49,11.39,11.33,9.79,68.6,64.02,27.621207547169806,50.11,49.15,Petrol,-0.64
755,2018-01-31,72.92,80.79,75.63,75.62,76.24000000000001,11.36,5.33,11.19,11.16,9.61,67.78,63.56,27.09494842767296,48.32,46.31,Petrol,-1.35
756,2018-01-30,72.92,80.79,75.63,75.62,76.24000000000001,11.36,5.33,11.19,11.16,9.61,67.78,63.65,27.1333144654088,48.32,46.52,Petrol,-1.21
757,2018-01-29,72.84,80.71,75.55,75.54,76.16000000000001,11.24,5.23,11.07,11.04,9.49,68.41,63.58,27.35539496855346,49.69,47.72,Petrol,-1.32
758,2018-01-26,72.63,80.5,75.33,75.33,75.94749999999999,10.92,4.95,10.75,10.73,9.19,70.08,63.61,28.03640754716981,53.35,51.4,Petrol,-1.27
759,2018-01-25,72.49,80.36,75.18,75.19,75.805,10.71,4.77,10.53,10.52,8.98,71.08,63.56,28.41411823899371,55.54,53.44,Petrol,-1.35
760,2018-01-24,72.43,80.3,75.12,75.13,75.745,10.61,4.69,10.44,10.44,8.9,69.91,63.69,28.003571698113205,52.98,51.22,Petrol,-1.15
761,2018-01-23,72.38,80.25,75.06,75.09,75.695,10.54,4.63,10.35,10.38,8.82,69.81,63.78,28.003030188679247,52.76,51.22,Petrol,-1.01
762,2018-01-22,72.23,80.1,74.91,74.94,75.54499999999999,10.31,4.43,10.13,10.16,8.61,69.32,63.91,27.863152201257854,51.68,50.46,Petrol,-0.81
763,2018-01-19,71.7,79.58,74.35,74.42,75.0125,9.5,3.75,9.31,9.39,7.84,68.56,63.84,27.527486792452837,50.02,48.65,Petrol,-0.92
764,2018-01-18,71.56,79.44,74.2,74.28,74.87,9.29,3.57,9.09,9.19,7.64,69.48,63.85,27.90124528301887,52.04,50.67,Petrol,-0.9
765,2018-01-17,71.39,79.27,74.02,74.11,74.6975,9.03,3.35,8.82,8.94,7.39,69.19,63.93,27.81960188679245,51.4,50.23,Petrol,-0.78
766,2018-01-16,71.27,79.15,73.89,74.0,74.5775,8.84,3.19,8.63,8.78,7.22,69.4,64.05,27.956415094339626,51.86,50.96,Petrol,-0.59
767,2018-01-15,71.18,79.06,73.8,73.91,74.48750000000001,8.7,3.08,8.5,8.64,7.09,70.31,63.52,28.088623899371072,53.85,51.68,Petrol,-1.41
768,2018-01-12,70.73,78.62,73.33,73.47,74.0375,8.02,2.5,7.81,8.0,6.44,69.64,63.6,27.856,52.39,50.42,Petrol,-1.29
769,2018-01-11,70.66,78.55,73.25,73.4,73.965,7.91,2.41,7.69,7.89,6.34,70.36,63.69,28.183826415094337,53.96,52.19,Petrol,-1.15
770,2018-01-10,70.62,78.51,73.21,73.36,73.925,7.85,2.36,7.63,7.83,6.28,69.79,63.59,27.911610691823903,52.71,50.72,Petrol,-1.3
