,Delhi,Mumbai,Chennai,Kolkata,mean_price,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,mean_price_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc
2020-05-15,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,30.95,75.93,14.780084905660377,-32.28,-20.19
2020-05-14,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,29.87,75.6,14.20233962264151,-34.64,-23.31
2020-05-13,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,27.89,75.29,13.206528930817612,-38.97,-28.68
2020-05-12,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,26.67,75.15,12.605349056603776,-41.64,-31.93
2020-05-07,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,24.23,75.83,11.555728930817612,-46.98,-37.6
2020-05-06,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,24.2,75.86,11.545987421383646,-47.05,-37.65
2020-05-05,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,25.46,75.76,12.131129559748429,-44.29,-34.49
2020-05-04,62.29,66.21,68.22,65.62,65.58500000000001,14.31,10.53,18.83,15.83,14.83,20.4,75.66,9.707320754716982,-55.36,-47.58
2020-04-30,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,18.11,75.04,8.547008805031446,-60.37,-53.85
2020-04-29,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,17.86,75.65,8.497540880503145,-60.92,-54.11
2020-04-28,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,15.6,75.87,7.443849056603773,-65.86,-59.8
2020-04-27,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,15.17,76.13,7.263472327044025,-66.81,-60.78
2020-04-24,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,15.87,76.26,7.611611320754717,-65.27,-58.9
2020-04-23,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,15.06,76.07,7.205120754716981,-67.05,-61.09
2020-04-22,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,13.77,76.53,6.62778679245283,-69.87,-64.21
2020-04-21,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,9.12,76.94,4.413162264150943,-80.04,-76.17
2020-04-20,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,17.36,76.56,8.359003773584906,-62.01,-54.86
2020-04-17,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,19.75,76.48,9.49987421383648,-56.78,-48.7
2020-04-16,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,18.69,76.88,9.03702641509434,-59.1,-51.2
2020-04-15,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,19.8,76.51,9.527660377358492,-56.67,-48.55
2020-04-14,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,21.74,76.16,10.41332327044025,-52.43,-43.77
2020-04-09,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,20.23,76.31,9.709127672955974,-55.73,-47.57
2020-04-08,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,25.22,76.23,12.091324528301888,-44.81,-34.71
2020-04-07,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,22.1,75.56,10.502364779874213,-51.64,-43.29
2020-04-06,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,22.58,76.09,10.805737106918238,-50.59,-41.65
2020-04-03,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,24.33,76.23,11.664628301886792,-46.76,-37.01
2020-04-02,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,20.24,76.4,9.725383647798742,-55.71,-47.48
2020-04-01,62.29,66.21,65.71,65.62,64.9575,14.31,10.53,14.46,15.83,13.74,14.97,76.45,7.19783962264151,-67.24,-61.13
2020-03-31,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,14.85,75.66,7.066358490566037,-67.51,-61.84
2020-03-30,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,19.19,75.68,9.133957232704404,-58.01,-50.68
2020-03-27,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,22.39,75.49,10.630321383647798,-51.01,-42.6
2020-03-26,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,23.55,75.16,11.132188679245282,-48.47,-39.89
2020-03-25,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,25.62,76.38,12.3072679245283,-43.94,-33.54
2020-03-24,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,24.5,75.95,11.702987421383648,-46.39,-36.8
2020-03-23,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,23.75,76.16,11.376100628930816,-48.03,-38.57
2020-03-20,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,25.55,75.15,12.075990566037737,-44.09,-34.79
2020-03-19,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,23.98,75.12,11.329418867924531,-47.53,-38.82
2020-03-18,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,22.79,74.2,10.635333333333334,-50.13,-42.57
2020-03-17,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,27.97,74.27,13.064980503144653,-38.8,-29.45
2020-03-16,62.29,65.21,65.71,64.62,64.4575,14.31,8.86,14.46,14.07,12.86,27.98,74.22,13.06085283018868,-38.77,-29.47
2020-03-13,62.74,65.68,66.19,65.07,64.92,15.14,9.65,15.29,14.86,13.67,32.25,73.74,14.956698113207548,-29.43,-19.23
2020-03-12,62.89,65.84,66.35,65.22,65.075,15.42,9.92,15.57,15.13,13.94,31.02,74.26,14.487705660377358,-32.12,-21.77
2020-03-11,63.01,65.97,66.48,65.34,65.19999999999999,15.64,10.13,15.8,15.34,14.16,34.45,73.68,15.964000000000002,-24.62,-13.79
2020-03-10,63.01,65.97,66.48,65.34,65.19999999999999,15.64,10.13,15.8,15.34,14.16,35.57,73.85,16.52103459119497,-22.17,-10.79
2020-03-09,63.26,66.24,66.75,65.59,65.46000000000001,16.09,10.58,16.27,15.78,14.62,35.33,74.16,16.478445283018868,-22.69,-11.02
2020-03-06,63.81,66.82,67.34,66.14,66.0275,17.1,11.55,17.3,16.75,15.61,45.6,73.74,21.14807547169811,-0.22,14.2
2020-03-05,63.94,66.96,67.47,66.27,66.16,17.34,11.79,17.52,16.98,15.84,51.29,73.44,23.690173584905658,12.23,27.93
2020-03-04,64.03,67.05,67.57,66.36,66.2525,17.51,11.94,17.7,17.14,16.0,51.86,73.26,23.89473962264151,13.48,29.03
2020-03-03,64.03,67.05,67.57,66.36,66.2525,17.51,11.94,17.7,17.14,16.0,52.24,73.25,24.066540880503144,14.31,29.96
2020-03-02,64.1,67.13,67.65,66.43,66.3275,17.64,12.07,17.84,17.26,16.13,52.52,72.75,24.03037735849057,14.92,29.76
2020-02-28,64.6,67.69,68.21,66.92,66.855,18.55,13.01,18.81,18.13,17.06,51.31,72.23,23.308938993710694,12.28,25.87
2020-02-27,64.65,67.75,68.27,66.97,66.91,18.65,13.11,18.92,18.22,17.15,52.19,71.63,23.511759119496855,14.2,26.96
2020-02-26,64.7,67.8,68.32,67.02,66.96,18.74,13.19,19.0,18.31,17.24,54.96,71.65,24.766566037735853,20.26,33.74
2020-02-25,64.7,67.8,68.32,67.02,66.96,18.74,13.19,19.0,18.31,17.24,55.29,71.7,24.93266037735849,20.98,34.64
2020-02-24,64.7,67.8,68.32,67.02,66.96,18.74,13.19,19.0,18.31,17.24,56.71,71.94,25.6586,24.09,38.56
2020-02-21,64.65,67.75,68.27,66.97,66.91,18.65,13.11,18.92,18.22,17.15,58.6,71.99,26.532163522012578,28.23,43.27
2020-02-20,64.65,67.75,68.27,66.97,66.91,18.65,13.11,18.92,18.22,17.15,59.57,71.62,26.832725786163525,30.35,44.9
2020-02-19,64.65,67.75,68.27,66.97,66.91,18.65,13.11,18.92,18.22,17.15,59.72,71.51,26.858976100628933,30.68,45.04
2020-02-18,64.65,67.75,68.27,66.97,66.91,18.65,13.11,18.92,18.22,17.15,57.35,71.55,25.8075,25.49,39.36
2020-02-17,64.7,67.8,68.32,67.02,66.96,18.74,13.19,19.0,18.31,17.24,57.83,71.38,25.961669182389937,26.54,40.19
2020-02-14,64.77,67.87,68.4,67.09,67.0325,18.87,13.31,19.14,18.43,17.37,57.37,71.45,25.78041823899371,25.54,39.21
2020-02-13,64.82,67.93,68.45,67.14,67.085,18.96,13.41,19.23,18.52,17.46,56.34,71.27,25.25378490566038,23.28,36.37
2020-02-12,64.87,67.98,68.5,67.19,67.135,19.05,13.49,19.32,18.61,17.55,55.54,71.32,24.91265911949685,21.53,34.53
2020-02-11,64.87,67.98,68.5,67.19,67.135,19.05,13.49,19.32,18.61,17.55,54.0,71.27,24.204905660377356,18.16,30.71
2020-02-10,65.07,68.19,68.72,67.39,67.3425,19.42,13.84,19.7,18.96,17.91,53.39,71.32,23.948269182389936,16.83,29.32
2020-02-07,65.68,68.84,69.37,68.04,67.9825,20.54,14.92,20.83,20.11,19.03,54.53,71.44,24.500774842767296,19.32,32.3
2020-02-06,65.92,69.09,69.63,68.29,68.2325,20.98,15.34,21.29,20.55,19.47,55.18,71.15,24.69218238993711,20.74,33.34
2020-02-05,66.04,69.22,69.76,68.41,68.35749999999999,21.2,15.56,21.51,20.76,19.69,55.36,71.15,24.77272955974843,21.14,33.77
2020-02-04,66.04,69.22,69.76,68.41,68.35749999999999,21.2,15.56,21.51,20.76,19.69,53.9,71.25,24.153301886792452,17.94,30.43
2020-02-03,66.09,69.27,69.81,68.46,68.4075,21.29,15.64,21.6,20.85,19.78,54.0,71.39,24.24566037735849,18.16,30.93
2020-01-31,66.28,69.47,70.01,68.64,68.6,21.64,15.98,21.95,21.17,20.11,57.77,71.39,25.938366666666667,26.41,40.07
2020-01-30,66.36,69.56,70.09,68.72,68.6825,21.78,16.13,22.09,21.31,20.26,57.72,71.64,26.00667169811321,26.3,40.44
2020-01-29,66.58,69.79,70.33,68.94,68.91,22.19,16.51,22.5,21.69,20.66,59.46,71.28,26.656030188679246,30.11,43.94
2020-01-28,66.58,69.79,70.33,68.94,68.91,22.19,16.51,22.5,21.69,20.66,59.37,71.29,26.61941698113208,29.91,43.74
2020-01-27,66.71,69.93,70.47,69.07,69.04499999999999,22.43,16.74,22.75,21.92,20.89,58.54,71.42,26.29513710691824,28.1,41.99
2020-01-24,67.61,70.88,71.43,69.97,69.9725,24.08,18.33,24.42,23.51,22.52,59.34,71.29,26.605966037735854,29.85,43.67
2020-01-23,67.86,71.15,71.7,70.22,70.23249999999999,24.54,18.78,24.89,23.95,22.97,61.26,71.32,27.478384905660377,34.05,48.38
2020-01-22,68.05,71.35,71.9,70.41,70.4275,24.89,19.12,25.24,24.29,23.31,62.11,71.13,27.785435849056604,35.91,50.04
2020-01-21,68.05,71.35,71.9,70.41,70.4275,24.89,19.12,25.24,24.29,23.31,63.66,71.2,28.5068679245283,39.3,53.94
2020-01-20,68.26,71.57,72.13,70.62,70.645,25.27,19.48,25.64,24.66,23.69,64.63,71.07,28.88839056603773,41.42,56.0
2020-01-17,68.77,72.11,72.67,71.13,71.17,26.21,20.38,26.58,25.56,24.61,64.05,71.08,28.63316981132075,40.15,54.62
2020-01-16,68.92,72.27,72.83,71.29,71.3275,26.48,20.65,26.86,25.84,24.89,64.63,70.93,28.831483647798745,41.42,55.69
2020-01-15,69.06,72.42,72.98,71.43,71.47250000000001,26.74,20.9,27.12,26.09,25.14,63.29,70.8,28.18196226415094,38.49,52.18
2020-01-14,69.06,72.42,72.98,71.43,71.47250000000001,26.74,20.9,27.12,26.09,25.14,64.45,70.83,28.710650943396228,41.03,55.04
2020-01-13,69.06,72.42,72.98,71.43,71.47250000000001,26.74,20.9,27.12,26.09,25.14,64.14,70.85,28.58062264150943,40.35,54.34
2020-01-10,69.05,72.41,72.97,71.42,71.46249999999999,26.72,20.88,27.1,26.07,25.13,66.77,70.95,29.794537735849058,46.11,60.89
2020-01-09,68.94,72.29,72.85,71.31,71.3475,26.52,20.68,26.89,25.88,24.92,66.58,71.25,29.835377358490565,45.69,61.11
2020-01-08,68.79,72.14,72.69,71.15,71.1925,26.24,20.43,26.62,25.6,24.65,67.31,71.71,30.35723333333333,47.29,63.93
2020-01-07,68.79,72.14,72.69,71.15,71.1925,26.24,20.43,26.62,25.6,24.65,68.74,71.84,31.058374842767297,50.42,67.71
2020-01-06,68.68,72.02,72.58,71.04,71.08,26.04,20.23,26.42,25.4,24.46,70.25,71.93,31.78039308176101,53.72,71.61
2020-01-03,68.25,71.56,72.12,70.61,70.635,25.25,19.47,25.62,24.64,23.68,69.08,71.78,31.185927044025156,51.16,68.4
2020-01-02,68.1,71.43,71.98,70.49,70.5,24.98,19.25,25.38,24.43,23.44,67.05,71.39,30.10502830188679,46.72,62.57
2019-12-31,67.96,71.31,71.86,70.38,70.3775,24.72,19.05,25.17,24.24,23.23,67.77,71.38,30.42404150943396,48.29,64.29
2019-12-30,67.78,71.12,71.67,70.2,70.1925,24.39,18.73,24.84,23.92,22.9,68.3,71.33,30.64049685534591,49.45,65.46
2019-12-27,67.24,70.55,71.09,69.66,69.63499999999999,23.4,17.78,23.83,22.97,21.93,68.91,71.4,30.94449056603774,50.79,67.1
2019-12-24,66.99,70.28,70.82,69.4,69.3725,22.94,17.33,23.36,22.51,21.47,69.26,71.26,31.040676729559756,51.55,67.62
2019-12-23,66.94,70.23,70.77,69.35,69.32249999999999,22.85,17.25,23.27,22.42,21.38,67.49,71.28,30.25589433962264,47.68,63.38
2019-12-20,66.34,69.59,70.13,68.75,68.7025,21.75,16.18,22.16,21.36,20.29,68.66,71.19,30.741543396226415,50.24,66.0
2019-12-19,66.19,69.43,69.97,68.6,68.5475,21.47,15.91,21.88,21.09,20.02,69.7,71.09,31.163352201257865,52.52,68.28
2019-12-18,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,69.12,70.98,30.85621132075472,51.25,66.62
2019-12-17,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,68.99,70.96,30.789499371069176,50.96,66.26
2019-12-16,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,68.04,70.97,30.369803773584906,48.88,64.0
2019-12-13,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,67.44,70.75,30.008679245283016,47.57,62.05
2019-12-12,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,66.67,70.88,29.720563522012576,45.89,60.49
2019-12-11,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,65.37,70.8,29.10815094339623,43.04,57.18
2019-12-10,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,66.57,70.92,29.692732075471696,45.67,60.34
2019-12-09,66.04,69.27,69.81,68.45,68.3925,21.2,15.64,21.6,20.83,19.75,66.44,71.07,29.697426415094334,45.38,60.37
2019-12-06,65.78,69.0,69.53,68.19,68.125,20.72,15.19,21.11,20.37,19.28,66.5,71.25,29.799528301886795,45.51,60.92
2019-12-05,65.78,69.0,69.53,68.19,68.125,20.72,15.19,21.11,20.37,19.28,65.67,71.23,29.41933396226415,43.7,58.86
2019-12-04,65.78,69.0,69.53,68.19,68.125,20.72,15.19,21.11,20.37,19.28,65.25,71.53,29.35429245283019,42.78,58.51
2019-12-03,65.78,69.0,69.53,68.19,68.125,20.72,15.19,21.11,20.37,19.28,62.95,71.75,28.40668238993711,37.75,53.4
2019-12-02,65.78,69.0,69.53,68.19,68.125,20.72,15.19,21.11,20.37,19.28,63.2,71.65,28.47974842767296,38.29,53.79
2019-11-29,65.78,69.0,69.53,68.19,68.125,20.72,15.19,21.11,20.37,19.28,64.5,71.65,29.065566037735852,41.14,56.95
2019-11-28,65.73,68.94,69.47,68.14,68.07000000000001,20.63,15.09,21.01,20.28,19.19,64.68,71.61,29.130407547169813,41.53,57.3
2019-11-27,65.73,68.94,69.47,68.14,68.07000000000001,20.63,15.09,21.01,20.28,19.19,65.03,71.35,29.181701257861633,42.3,57.58
2019-11-26,65.73,68.94,69.47,68.14,68.07000000000001,20.63,15.09,21.01,20.28,19.19,64.82,71.52,29.15676981132075,41.84,57.45
2019-11-25,65.73,68.94,69.47,68.14,68.07000000000001,20.63,15.09,21.01,20.28,19.19,64.67,71.71,29.166576729559747,41.51,57.5
2019-11-21,65.84,69.06,69.59,68.25,68.185,20.83,15.29,21.22,20.48,19.39,64.99,71.74,29.323161006289304,42.21,58.34
2019-11-20,65.84,69.06,69.59,68.25,68.185,20.83,15.29,21.22,20.48,19.39,63.8,71.82,28.818339622641503,39.61,55.62
2019-11-19,65.84,69.06,69.59,68.25,68.185,20.83,15.29,21.22,20.48,19.39,62.37,71.68,28.117494339622645,36.48,51.83
2019-11-18,65.79,69.01,69.54,68.2,68.135,20.74,15.21,21.13,20.39,19.3,62.82,71.81,28.371724528301886,37.46,53.21
2019-11-15,65.79,69.01,69.54,68.2,68.135,20.74,15.21,21.13,20.39,19.3,63.32,71.74,28.56966540880503,38.56,54.28
2019-11-14,65.79,69.01,69.54,68.2,68.135,20.74,15.21,21.13,20.39,19.3,62.46,71.93,28.256275471698117,36.67,52.58
2019-11-13,65.79,69.01,69.54,68.2,68.135,20.74,15.21,21.13,20.39,19.3,62.27,72.07,28.225150314465406,36.26,52.42
2019-11-12,65.79,69.01,69.54,68.2,68.135,20.74,15.21,21.13,20.39,19.3,62.19,71.69,28.040258490566035,36.08,51.42
2019-11-11,65.85,69.07,69.6,68.26,68.195,20.85,15.31,21.23,20.49,19.4,62.58,71.54,28.1570641509434,36.94,52.05
2019-11-08,65.84,69.06,69.59,68.25,68.185,20.83,15.29,21.22,20.48,19.39,62.0,71.28,27.794716981132076,35.67,50.09
2019-11-07,65.75,68.96,69.5,68.16,68.0925,20.66,15.13,21.06,20.32,19.23,62.6,70.91,27.918025157232705,36.98,50.76
2019-11-06,65.75,68.96,69.5,68.16,68.0925,20.66,15.13,21.06,20.32,19.23,62.11,70.95,27.715122641509435,35.91,49.66
2019-11-05,65.75,68.96,69.5,68.16,68.0925,20.66,15.13,21.06,20.32,19.23,62.72,70.69,27.884759748427673,37.24,50.58
2019-11-04,65.75,68.96,69.5,68.16,68.0925,20.66,15.13,21.06,20.32,19.23,62.52,70.73,27.811569811320755,36.81,50.18
2019-11-01,65.8,68.99,69.52,68.19,68.125,20.76,15.18,21.09,20.37,19.28,60.17,70.76,26.777542138364783,31.66,44.6
2019-10-31,65.85,69.01,69.55,68.21,68.155,20.85,15.21,21.15,20.41,19.33,59.3,70.93,26.453767295597483,29.76,42.85
2019-10-30,65.85,69.01,69.55,68.21,68.155,20.85,15.21,21.15,20.41,19.33,60.22,70.93,26.86417987421384,31.77,45.07
2019-10-29,65.85,69.01,69.55,68.21,68.155,20.85,15.21,21.15,20.41,19.33,61.05,70.86,27.207566037735848,33.59,46.92
2019-10-28,65.95,69.12,69.65,68.31,68.2575,21.03,15.39,21.32,20.58,19.51,60.39,70.75,26.871650943396226,32.14,45.11
2019-10-25,66.0,69.17,69.71,68.36,68.31,21.12,15.48,21.42,20.67,19.61,62.06,70.9,27.67329559748428,35.8,49.44
2019-10-24,66.06,69.24,69.77,68.42,68.3725,21.23,15.59,21.53,20.78,19.72,61.71,71.01,27.55991886792453,35.03,48.82
2019-10-23,66.11,69.29,69.83,68.47,68.42500000000001,21.33,15.68,21.63,20.86,19.81,60.52,70.87,26.975172327044028,32.43,45.67
2019-10-22,66.11,69.29,69.83,68.47,68.42500000000001,21.33,15.68,21.63,20.86,19.81,60.5,70.91,26.981477987421385,32.39,45.7
2019-10-21,66.17,69.35,69.89,68.53,68.48499999999999,21.44,15.78,21.74,20.97,19.91,58.95,70.86,26.27167924528302,28.99,41.87
2019-10-18,66.31,69.5,70.04,68.67,68.63000000000001,21.69,16.03,22.0,21.22,20.17,59.96,71.14,26.827386163522014,31.2,44.87
2019-10-17,66.41,69.61,70.15,68.77,68.735,21.88,16.21,22.19,21.39,20.35,59.35,71.16,26.561924528301887,29.87,43.43
2019-10-16,66.41,69.61,70.15,68.77,68.735,21.88,16.21,22.19,21.39,20.35,59.3,71.44,26.643974842767292,29.76,43.88
2019-10-15,66.41,69.61,70.15,68.77,68.735,21.88,16.21,22.19,21.39,20.35,59.19,71.5,26.616886792452828,29.52,43.73
2019-10-14,66.46,69.66,70.2,68.82,68.785,21.97,16.29,22.28,21.48,20.44,58.81,71.19,26.33134528301887,28.69,42.19
2019-10-11,66.6,69.81,70.35,68.96,68.92999999999999,22.22,16.54,22.54,21.73,20.69,60.59,71.07,27.08258679245283,32.58,46.25
2019-10-10,66.75,69.97,70.51,69.11,69.08500000000001,22.5,16.81,22.82,21.99,20.96,59.08,71.04,26.39649811320755,29.28,42.54
